clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1,4197,0,0,1,0,0,0,0,1,0,0,0,0,0.4581243433513631,-0.6344337209717736,-1.0917505901096125,0.7086143981938228,0.6762178336284244,0.6024204237536548
5,1615,0,0,1,0,0,0,0,0,0,0,1,0,-0.37459006430972996,0.6135087189915929,-0.20713581353129898,-0.23140376964676435,-0.20787173228683348,-0.13646103246374436
3,6397,0,0,0,1,0,0,0,0,1,0,0,0,0.4794759948298527,0.26685804122399187,0.23517157475785783,0.6907092902349548,0.64013254522372,0.7038355255874146
2,4498,0,0,0,0,1,0,0,1,0,0,0,0,0.22325617708797793,-1.813046025381614,0.6774789630470146,0.5116582106462714,0.5589406463131344,0.29817511825237303
3,616,0,1,0,0,0,1,0,0,0,0,0,0,-1.057842911621396,1.2374799389732736,-1.9763653666879262,-1.2788525852405614,-1.2633664181244368,-1.1506120508013502
3,982,0,0,0,0,1,1,0,0,0,0,0,0,-0.8443263968365003,-1.813046025381614,-0.20713581353129898,-0.8222723322894193,-0.7762150246609275,-0.976757590514904
6,13200,0,0,0,0,1,0,0,1,0,0,0,0,1.0132672817920918,0.5441785834380717,-0.6494432018204558,1.129384435227229,1.082177328181348,1.1819352913751433
2,2769,0,0,1,0,0,0,0,0,0,0,1,0,-0.11837024656785519,-0.28778304320417264,-0.6494432018204558,0.08193561963343188,0.1168958633555063,0.05188129951323952
4,666,0,0,1,0,0,0,0,0,1,0,0,0,-0.9937879571859273,-0.010462500990087926,-0.6494432018204558,-1.1535168295284826,-1.1370679087079716,-1.1361241791108132
2,439,0,0,1,0,0,0,0,0,0,0,1,0,-1.057842911621396,-0.9117542631858534,0.6774789630470146,-1.2519949233022587,-1.2453237739220848,-1.3244665110877971
4,862,0,0,1,0,0,1,0,0,0,0,0,0,-0.9510846542289483,-1.119744669846412,-0.20713581353129898,-1.0281810738164046,-1.0107693992915059,-1.1216363074202764
4,6691,0,0,1,0,0,0,0,0,0,0,1,0,0.8851573729211544,-0.1491227720971303,0.23517157475785783,0.9950961255357162,1.0370707176754677,0.9935929593981595
5,1902,0,0,0,0,1,0,0,1,0,0,0,0,-0.4813483217021779,0.6135087189915929,0.23517157475785783,-0.3656920793382763,-0.3161275975009467,-0.2813397493691168
3,6078,0,0,1,0,0,0,0,0,0,1,0,0,1.162728842141519,-0.3571131787576889,-0.6494432018204558,1.2189099750215704,1.1904331933954613,1.1529595479940695
3,526,0,1,0,0,0,0,0,0,1,0,0,0,-1.057842911621396,0.9601593967591938,-0.6494432018204558,-1.323615355137732,-1.308473028630317,-1.2230514092540368
6,597,0,1,0,0,0,0,1,0,0,0,0,0,-1.1432495175353543,-1.6050556187210554,1.5620937396253283,-1.4310460028909422,-1.4257502159456061,-1.5562724581363931
4,3540,0,0,1,0,0,0,0,0,1,0,0,0,-0.16107354952483435,0.19752790567047068,-0.6494432018204558,0.010315187797958507,0.04472528654609745,0.05188129951323952
3,8698,0,0,1,0,0,0,1,0,0,0,0,0,0.671640858136259,0.26685804122399187,-1.9763653666879262,0.8429027078853355,0.8656655977531224,0.8776899858738615
4,529,0,0,1,0,0,0,0,0,0,0,1,0,-1.0151396086644169,-0.21845290765065148,-0.9590583736228668,-1.198279599425654,-1.182174519213852,-1.208563537563499
6,1260,0,0,1,0,0,0,0,1,0,0,0,0,-0.7589197909225421,-0.1491227720971303,-0.20713581353129898,-0.7775095623922479,-0.7491510583573989,-0.7739273868473825
5,1082,0,0,1,0,0,0,1,0,0,0,0,0,-0.8229747453580109,0.5441785834380717,-0.20713581353129898,-0.86703510218659,-0.9205561782797451,-0.8318788736095315
1,3465,0,0,1,0,0,0,0,0,0,0,0,1,0.43677269187287354,0.26685804122399187,-0.6494432018204558,0.5474684265640081,0.6130685789201914,0.6169082954441918
3,15395,0,0,0,1,0,0,0,0,0,1,0,0,2.593289491200319,0.6135087189915929,0.23517157475785783,2.0604500490883813,1.9933308604001345,2.123646951260064
1,574,0,0,0,1,0,0,0,1,0,0,0,0,-0.9724363057074378,-1.1890748053999332,2.004401127914485,-1.0550387357547073,-1.1009826203032673,-1.1795877941824247
2,744,0,0,1,0,0,1,0,0,0,0,0,0,-0.8229747453580109,-0.010462500990087926,-0.6494432018204558,-0.858082548207156,-0.8393642793691604,-0.8463667453000684
5,3760,0,0,0,0,1,0,1,0,0,0,0,0,-0.18242520100332393,-0.9810843987393746,-2.418672754977083,0.06403051167456314,0.1259171854566822,-0.020558058939446386
1,1816,0,1,0,0,0,0,1,0,0,0,0,0,-0.18242520100332393,1.5841306167408746,-0.6494432018204558,-0.04340013607864692,-0.10863718917389613,0.12432065796592606
3,1113,0,0,1,0,0,0,0,0,0,0,0,1,-0.4813483217021779,0.5441785834380717,-1.5340579783987693,-0.3656920793382763,-0.35221288590565114,-0.2958276210596537
3,403,0,1,0,0,0,1,0,0,0,0,0,0,-1.1432495175353543,2.416092243383119,-0.6494432018204558,-1.5563817586030202,-1.5430274032608962,-1.3389543827783348
5,628,0,0,1,0,0,0,0,0,0,1,0,0,-1.0151396086644169,-1.3277350765069755,-0.20713581353129898,-1.117706613610746,-1.0919612982020914,-1.2230514092540368
3,5944,0,0,0,1,0,0,0,0,0,1,0,0,0.9065090243996439,-0.21845290765065148,2.004401127914485,1.0667165573711896,0.9288148524613545,0.9935929593981595
2,6066,0,0,1,0,0,0,0,0,0,0,1,0,0.9705639788351127,-1.466395347614013,0.6774789630470146,1.147289543186097,1.2265184818001658,0.9646172160170856
3,5100,0,0,0,1,0,0,0,0,0,1,0,0,0.4794759948298527,0.05886763456342833,0.23517157475785783,0.6817567362555208,0.6311112231225433,0.6603719105158038
1,9562,0,0,1,0,0,0,0,0,0,1,0,0,1.5684102202328205,-0.3571131787576889,-0.6494432018204558,1.5501544722606344,1.533243433240153,1.4861805968764252
0,4698,1,0,0,0,0,0,0,1,0,0,0,0,1.1413771906630295,0.19752790567047068,-0.6494432018204558,1.1830997591038337,1.154347904990757,1.1964231630656816
3,2327,0,0,1,0,0,0,0,0,0,0,1,0,-0.13972189804634477,-0.0797926365436091,-1.5340579783987693,0.07298306565399712,0.09885321915315368,0.08085704289431402
7,1052,0,0,1,0,0,0,0,0,1,0,0,0,-0.9937879571859273,0.12819777011694952,-1.5340579783987693,-1.1356117215696147,-1.182174519213852,-1.1361241791108132
2,2355,0,0,0,1,0,1,0,0,0,0,0,0,-0.20377685248181351,0.05886763456342833,0.6774789630470146,-0.07921035199638361,-0.11765851127507283,-0.09299741739213228
3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.0151396086644169,0.05886763456342833,-1.0917505901096125,-1.1624693835079174,-1.2002171634162038,-1.1650999224918879
1,5717,0,0,0,1,0,0,0,0,0,1,0,0,0.9278606758781335,0.19752790567047068,0.6774789630470146,1.0667165573711896,1.0370707176754677,1.0805201895413836
4,4303,0,0,0,1,0,0,0,0,0,0,0,1,0.6289375551792797,-1.6743857542745766,-0.20713581353129898,0.9503333556385456,0.9107722082590027,0.6893476538968777
3,2052,0,0,1,0,0,0,0,0,0,0,0,1,-0.18242520100332393,0.19752790567047068,-0.6494432018204558,-0.02549502811977818,0.017661320242568935,0.02290555613216503
3,872,0,0,0,1,0,0,1,0,0,0,0,0,-1.0364912601429066,-0.8424241276323322,1.1197863513361714,-1.225137261363956,-1.2543450960232607,-1.3099786393972603
3,1754,0,0,1,0,0,0,1,0,0,0,0,0,-0.5454032761376464,0.33618817677751306,-1.0917505901096125,-0.4641701731120524,-0.4424261069174118,-0.41173059458395167
2,2870,0,0,1,0,0,0,0,0,1,0,0,0,0.009739662303082316,0.5441785834380717,-0.20713581353129898,0.18936626738664195,0.1529811517602107,0.24022363149022402
3,661,0,0,0,0,1,0,0,0,0,1,0,0,-0.86567804831499,-0.7037638565252898,-0.6494432018204558,-0.858082548207156,-0.8483856014703364,-0.918806103752755
2,4900,0,0,1,0,0,0,0,0,1,0,0,0,0.5008276463083423,-0.5651035854182525,-0.20713581353129898,0.7265195061526915,0.6942604778307762,0.6313961671347293
2,919,0,0,1,0,0,0,0,0,0,1,0,0,-0.7802714424010317,0.5441785834380717,-0.20713581353129898,-0.7954146703511166,-0.8483856014703364,-0.7594395151568456
6,802,0,0,1,0,0,0,0,0,1,0,0,0,-1.0151396086644169,0.26685804122399187,-1.5340579783987693,-1.1893270454462193,-1.173153197112676,-1.1506120508013502
3,3150,0,0,0,1,0,0,1,0,0,0,0,0,-0.09701859508936561,0.05886763456342833,0.23517157475785783,0.1087932815717338,0.08983189705197778,0.1098327862753885
3,5759,0,0,0,1,0,0,0,0,1,0,0,0,0.4581243433513631,-0.3571131787576889,0.23517157475785783,0.654899074317218,0.6852391557296003,0.6169082954441918
2,3926,0,0,1,0,0,0,0,0,0,0,0,1,0.4581243433513631,0.7521689900986303,-0.20713581353129898,0.6011837504406135,0.64013254522372,0.7183233972779528
6,4246,0,0,1,0,0,0,0,1,0,0,0,0,-0.20377685248181351,-0.0797926365436091,-0.6494432018204558,0.11774583555116858,-0.01842396816213548,-0.03504593062998395
5,2615,0,0,1,0,0,0,1,0,0,0,0,0,-0.4813483217021779,0.4055183123310293,-1.5340579783987693,-0.38359718729714504,-0.34319156380447524,-0.31031549275019127
3,3154,0,0,1,0,0,0,0,0,1,0,0,0,-0.13972189804634477,-0.010462500990087926,-0.6494432018204558,0.055077957695129166,0.07178925284962516,0.06636917120377708
3,4925,0,0,0,0,1,0,0,1,0,0,0,0,0.2873111315234467,0.6828388545451141,0.23517157475785783,0.431085224831364,0.4867700695037256,0.5444689369915059
4,734,0,0,0,1,0,0,1,0,0,0,0,0,-1.0364912601429066,-0.4264433143112101,0.23517157475785783,-1.2430423693228247,-1.2272811297197324,-1.2665150243256482
2,5299,0,0,1,0,0,0,1,0,0,0,0,0,0.43677269187287354,0.4055183123310293,-1.0917505901096125,0.5474684265640081,0.6130685789201914,0.6313961671347293
3,1784,0,0,0,0,1,0,0,1,0,0,0,0,-0.43864501874519873,-0.0797926365436091,-0.6494432018204558,-0.3030242014822377,-0.28906363119741824,-0.2958276210596537
3,7623,0,0,1,0,0,0,0,0,0,1,0,0,0.9065090243996439,0.19752790567047068,0.23517157475785783,0.9682384635974135,1.0190280734731159,1.0225687027792347
2,4916,0,0,1,0,0,0,0,0,0,1,0,0,0.7356958125717272,0.33618817677751306,-0.20713581353129898,0.896618031761941,0.8476229535507698,0.9211536009454736
1,4618,0,0,0,1,0,0,0,0,1,0,0,0,0.5435309492653214,0.8908292612056726,-0.20713581353129898,0.6638516282966521,0.6130685789201914,0.7617870123495636
1,14948,0,0,0,1,0,0,1,0,0,0,0,0,2.593289491200319,-0.3571131787576889,0.23517157475785783,2.096260265006119,2.092565403513072,2.0222318494263027
5,2301,0,0,1,0,0,0,1,0,0,0,0,0,-0.6094582305731152,0.5441785834380717,-0.20713581353129898,-0.5984584828035652,-0.550681972131525,-0.5131456964177121
3,11262,0,0,1,0,0,0,0,0,0,1,0,0,1.6751684776252684,0.6828388545451141,-0.6494432018204558,1.4874865944045952,1.5422647553413296,1.6165714420912614
5,530,0,0,0,0,1,1,0,0,0,0,0,0,-1.207304471970823,-0.49577344986473126,0.6774789630470146,-1.592191974520757,-1.5791126916656002,-1.614223944898542
1,3427,0,0,0,1,0,0,0,0,1,0,0,0,0.43677269187287354,-0.7037638565252898,0.6774789630470146,0.6459465203377841,0.6130685789201914,0.5299810653009683
3,1665,0,0,1,0,0,0,1,0,0,0,0,0,-0.5240516246591568,-0.1491227720971303,-0.20713581353129898,-0.42835995719431574,-0.39731949641153147,-0.4262184662744886
5,9281,0,0,1,0,0,0,0,1,0,0,0,0,0.5221792977868319,0.33618817677751306,-0.6494432018204558,0.7175669521732575,0.6581751894260718,0.7328112689684897
5,2304,0,0,0,0,1,0,1,0,0,0,0,0,-0.5026999731806673,-0.9810843987393746,-0.20713581353129898,-0.35673952535884235,-0.32514891960212267,-0.4407063379650262
2,824,0,0,1,0,0,0,1,0,0,0,0,0,-0.8229747453580109,-0.3571131787576889,-1.0917505901096125,-0.8312248862688533,-0.803278990964456,-0.8463667453000684
5,8216,0,0,0,0,1,0,0,1,0,0,0,0,0.43677269187287354,-0.21845290765065148,0.23517157475785783,0.5653735345228768,0.6130685789201914,0.5589568086820428
2,8599,0,0,1,0,0,0,0,0,1,0,0,0,1.3548937054479246,0.7521689900986303,-0.20713581353129898,1.2905304068570438,1.2535824481036943,1.3847654950426653
5,2874,0,0,0,1,0,0,0,0,1,0,0,0,-0.20377685248181351,0.05886763456342833,0.23517157475785783,-0.052352690058080895,-0.09059454497154432,-0.0640216740110578
3,2274,0,0,1,0,0,0,1,0,0,0,0,0,-0.20377685248181351,-0.21845290765065148,-0.20713581353129898,-0.007589920160910235,0.04472528654609745,-0.006070187248909461
3,1847,0,0,1,0,0,0,1,0,0,0,0,0,-0.5454032761376464,0.12819777011694952,-1.0917505901096125,-0.4373125111737497,-0.47851139532211623,-0.4407063379650262
4,1430,0,1,0,0,0,0,0,1,0,0,0,0,-0.6521615335300943,-1.9517062964886565,1.3409400454807499,-0.4999803890297891,-0.46949007322094033,-0.7014880283946966
3,4386,0,0,0,0,1,0,0,0,1,0,0,0,0.22325617708797793,-0.1491227720971303,1.1197863513361714,0.3594647929958906,0.38753552639078903,0.35612660501452137
1,11313,0,1,0,0,0,0,0,0,0,0,1,0,2.7427510515497464,-3.268978872005539,2.4467085162036417,2.4722675321423537,2.4534182875601145,1.8773531325209312
5,2153,0,0,0,0,1,0,0,1,0,0,0,0,-0.6308098820516047,0.7521689900986303,-1.0917505901096125,-0.6521738066801698,-0.5416606500303491,-0.5131456964177121
2,2954,0,0,1,0,0,1,0,0,0,0,0,0,-0.16107354952483435,0.12819777011694952,-1.0917505901096125,0.01926774177739248,0.04472528654609745,0.05188129951323952
3,1785,0,0,0,0,1,0,1,0,0,0,0,0,-0.4813483217021779,-0.49577344986473126,-0.20713581353129898,-0.35673952535884235,-0.34319156380447524,-0.3972427228934148
6,16253,0,0,1,0,0,1,0,0,0,0,0,0,0.9278606758781335,0.4748484478845505,-0.20713581353129898,1.030906341453453,0.9919641071695875,1.0805201895413836
3,844,0,0,1,0,0,0,1,0,0,0,0,0,-1.057842911621396,0.26685804122399187,-0.6494432018204558,-1.2699000312611275,-1.3355369949338456,-1.2665150243256482
1,14477,0,0,0,0,1,0,0,0,0,0,1,0,2.657344445635788,0.5441785834380717,-2.418672754977083,2.0514974951089475,2.2008212687271844,2.210574181403287
6,11526,0,0,1,0,0,0,0,0,0,0,1,0,1.6751684776252684,-0.010462500990087926,-1.9763653666879262,1.6038697961372392,1.6234566542519144,1.6165714420912614
2,780,0,0,1,0,0,1,0,0,0,0,0,0,-0.9510846542289483,-0.4264433143112101,-0.6494432018204558,-1.0550387357547073,-1.0288120434938584,-1.0781726923486643
3,1232,0,0,0,1,0,0,0,0,0,0,0,1,-0.5026999731806673,-0.5651035854182525,1.1197863513361714,-0.35673952535884235,-0.4153621406138841,-0.4407063379650262
4,889,0,0,1,0,0,0,1,0,0,0,0,0,-0.86567804831499,-1.2584049409534543,-0.20713581353129898,-0.8491299942277212,-0.8393642793691604,-0.9622697188243664
5,2136,0,0,1,0,0,0,0,0,0,0,0,1,-0.16107354952483435,-0.5651035854182525,0.23517157475785783,0.010315187797958507,0.04472528654609745,-0.03504593062998395
3,6909,0,0,0,0,1,1,0,0,0,0,0,0,0.4794759948298527,1.1681498034197524,-1.5340579783987693,0.5832786424817448,0.5408980021107826,0.7183233972779528
2,1576,0,0,0,0,1,1,0,0,0,0,0,0,-0.566754927616136,-0.3571131787576889,-1.5340579783987693,-0.44626506515318365,-0.42438346271506,-0.4696820813461007
3,6295,0,0,1,0,0,0,0,0,1,0,0,0,0.4581243433513631,-0.773093992078811,0.23517157475785783,0.6369939663583501,0.6942604778307762,0.5589568086820428
4,526,0,1,0,0,0,0,0,0,0,1,0,0,-1.057842911621396,1.0988196678662312,-0.6494432018204558,-1.3146628011582981,-1.2904303844279652,-1.1940756658729623
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.0151396086644169,-0.4264433143112101,-0.20713581353129898,-1.1803744914667853,-1.173153197112676,-1.208563537563499
2,8289,0,0,1,0,0,0,0,0,0,1,0,0,1.5684102202328205,0.12819777011694952,0.23517157475785783,1.4785340404251612,1.524222111138977,1.5151563402575003
4,473,0,0,1,0,0,0,0,0,0,0,1,0,-1.057842911621396,-0.0797926365436091,-0.6494432018204558,-1.2699000312611275,-1.2363024518209083,-1.2520271526351112
1,2192,0,1,0,0,0,0,1,0,0,0,0,0,-0.20377685248181351,1.376140210080316,1.5620937396253283,-0.1150205679141203,-0.08157322287036842,0.06636917120377708
1,2493,0,0,0,0,1,0,0,0,1,0,0,0,0.0310913137815719,0.8214991256521514,-0.25136655236021527,0.1446034974894705,0.20710908436726694,0.2836872465618354
4,6989,0,0,0,1,0,0,0,0,1,0,0,0,0.43677269187287354,0.8214991256521514,1.1197863513361714,0.5653735345228768,0.5048127137060782,0.6458840388252662
3,702,0,0,1,0,0,0,1,0,0,0,0,0,-0.9724363057074378,-0.1491227720971303,-0.6494432018204558,-1.117706613610746,-1.1100039424044432,-1.1216363074202764
3,850,0,0,0,0,1,1,0,0,0,0,0,0,-0.8443263968365003,1.2374799389732736,-0.20713581353129898,-0.992370857898668,-0.9566414666844496,-0.8463667453000684
2,3669,0,0,0,1,0,0,0,0,0,1,0,0,0.2446078285664675,0.33618817677751306,1.1197863513361714,0.440037778810798,0.38753552639078903,0.4575417068482824
7,8585,0,0,1,0,0,0,0,0,0,1,0,0,0.9278606758781335,-0.28778304320417264,-0.20713581353129898,1.0667165573711896,1.0280493955742918,1.0080808310886977
2,9218,0,1,0,0,0,0,0,0,0,1,0,0,1.5257069172758413,0.05886763456342833,1.5620937396253283,1.3621508386925172,1.4340088901272163,1.3992533667332023
3,2574,0,0,0,0,1,0,0,0,1,0,0,0,-0.18242520100332393,0.9601593967591938,-1.5340579783987693,-0.07921035199638361,-0.027445290263311387,0.06636917120377708
5,7876,0,0,1,0,0,0,0,0,1,0,0,0,0.5008276463083423,-0.0797926365436091,-0.20713581353129898,0.6728041822760868,0.7032817999319521,0.6748597822063407
2,1016,0,0,0,1,0,0,0,1,0,0,0,0,-0.7802714424010317,-0.28778304320417264,1.1197863513361714,-0.7775095623922479,-0.8123003130656319,-0.8173910019189939
6,544,0,0,0,0,1,1,0,0,0,0,0,0,-1.1218978660568648,-0.49577344986473126,1.5620937396253283,-1.4220934489115082,-1.4257502159456061,-1.4548573563026326
1,3265,1,0,0,0,0,0,0,1,0,0,0,0,0.43677269187287354,2.346762107829593,-1.0917505901096125,0.4758479947285347,0.45068478109902194,0.7762748840401018
2,631,0,0,0,1,0,0,0,0,1,0,0,0,-0.9937879571859273,-0.4264433143112101,0.6774789630470146,-1.1445642755490486,-1.182174519213852,-1.1940756658729623
1,449,0,0,0,0,1,0,1,0,0,0,0,0,-1.0151396086644169,0.4748484478845505,0.23517157475785783,-1.2340898153433908,-1.2002171634162038,-1.1650999224918879
0,2035,1,0,0,0,0,0,0,0,0,0,1,0,0.43677269187287354,1.9307812945084757,0.23517157475785783,0.538515872584574,0.333407593783732,0.6893476538968777
2,874,0,0,0,1,0,1,0,0,0,0,0,0,-0.9083813512719691,-0.9117542631858534,0.6774789630470146,-0.9386555340220634,-1.00174807719033,-1.0491969489675899
3,1401,0,0,1,0,0,0,0,0,1,0,0,0,-0.5454032761376464,-0.010462500990087926,-1.0917505901096125,-0.45521761913261843,-0.42438346271506,-0.4407063379650262
1,1401,0,0,1,0,0,0,0,0,0,0,1,0,-0.3959417157882196,-0.4264433143112101,-0.20713581353129898,-0.2403563236261983,-0.21689305438800938,-0.2813397493691168
7,2104,0,0,1,0,0,0,0,0,1,0,0,0,-0.6308098820516047,-0.1491227720971303,-0.6494432018204558,-0.5536957129063937,-0.5326393279291732,-0.5566093114893241
2,566,0,0,0,0,1,0,0,1,0,0,0,0,-0.9724363057074378,0.7521689900986303,-0.6494432018204558,-1.1714219374873514,-1.1460892308091475,-1.0781726923486643
4,1629,0,0,0,1,0,0,0,0,1,0,0,0,-0.6308098820516047,-0.4264433143112101,1.1197863513361714,-0.5626482668858285,-0.613831226839758,-0.62904866994201
1,4416,0,0,0,1,0,0,0,1,0,0,0,0,0.4581243433513631,0.6135087189915929,1.1197863513361714,0.556420980543442,0.576983290515487,0.6458840388252662
5,633,0,1,0,0,0,0,1,0,0,0,0,0,-1.0791945630998858,0.6828388545451141,1.5620937396253283,-1.3683781250349027,-1.3626009612373742,-1.2954907677067227
5,2189,0,0,0,0,1,0,0,1,0,0,0,0,-0.4599966702236883,0.6135087189915929,-0.6494432018204558,-0.32092930944110565,-0.4153621406138841,-0.2958276210596537
4,1105,0,0,0,1,0,0,1,0,0,0,0,0,-0.8016230938795214,-1.5357254831675342,0.6774789630470146,-0.7775095623922479,-0.7671937025597516,-0.918806103752755
2,696,0,0,1,0,0,0,1,0,0,0,0,0,-0.8443263968365003,0.12819777011694952,-0.20713581353129898,-0.8849402101454579,-0.8754495677738648,-0.860854616990606
4,8067,0,0,1,0,0,0,0,0,0,0,0,1,1.5257069172758413,-0.0797926365436091,0.23517157475785783,1.4516763784868585,1.533243433240153,1.4716927251858882
4,1395,0,0,1,0,0,1,0,0,0,0,0,0,-0.8016230938795214,-0.21845290765065148,-0.6494432018204558,-0.7954146703511166,-0.7852363467621034,-0.8029031302284569
1,3356,0,0,0,0,1,0,0,1,0,0,0,0,0.20190452560948835,-1.0504145342928908,1.1197863513361714,0.4042275628930613,0.43264213689666936,0.2836872465618354
2,998,0,0,0,1,0,0,1,0,0,0,0,0,-0.7589197909225421,0.4055183123310293,0.23517157475785783,-0.7596044544333799,-0.7942576688632801,-0.730463771775771
4,452,0,0,0,0,1,0,1,0,0,0,0,0,-1.100546214578375,-1.8823761609351353,1.1197863513361714,-1.3146628011582981,-1.2723877402256127,-1.4548573563026326
2,421,0,0,0,1,0,0,0,0,0,0,0,1,-0.9297330027504587,-0.28778304320417264,1.1197863513361714,-1.08189639769301,-1.0288120434938584,-1.0781726923486643
5,1974,0,0,0,1,0,0,0,0,1,0,0,0,-0.6094582305731152,-0.1491227720971303,-0.6494432018204558,-0.517885496988657,-0.550681972131525,-0.5421214397987866
6,936,0,0,1,0,0,0,0,0,0,1,0,0,-1.0151396086644169,-0.0797926365436091,-0.6494432018204558,-1.1803744914667853,-1.2092384855173806,-1.1940756658729623
1,2058,0,0,0,0,1,0,0,0,0,1,0,0,-0.20377685248181351,-0.7037638565252898,-0.20713581353129898,-0.007589920160910235,0.017661320242568935,-0.07850954570159537
0,1827,0,0,1,0,0,0,0,0,1,0,0,0,0.15920122265250916,-0.1491227720971303,-0.20713581353129898,0.3236545770781539,0.2792796611766758,0.2836872465618354
2,1624,0,0,0,1,0,0,1,0,0,0,0,0,-0.6094582305731152,-0.28778304320417264,0.6774789630470146,-0.517885496988657,-0.5416606500303491,-0.5566093114893241
4,6683,0,0,1,0,0,0,0,0,1,0,0,0,0.4794759948298527,0.33618817677751306,-0.6494432018204558,0.654899074317218,0.6040472568190155,0.6748597822063407
1,4873,1,0,0,0,0,0,1,0,0,0,0,0,0.671640858136259,2.069441565615518,1.5620937396253283,0.6190888583994814,0.5950259347178388,0.8776899858738615
3,6787,0,0,0,0,1,0,1,0,0,0,0,0,0.4581243433513631,1.2374799389732736,0.23517157475785783,0.5653735345228768,0.5499193242119585,0.7183233972779528
3,645,0,1,0,0,0,0,0,1,0,0,0,0,-1.0151396086644169,1.0294895323127151,0.23517157475785783,-1.2609474772816927,-1.2453237739220848,-1.1506120508013502
1,4751,0,0,1,0,0,0,1,0,0,0,0,0,0.4581243433513631,-0.3571131787576889,-1.5340579783987693,0.7086143981938228,0.6852391557296003,0.6458840388252662
3,1807,0,0,1,0,0,1,0,0,0,0,0,0,-0.6094582305731152,-0.21845290765065148,-0.20713581353129898,-0.5089329430092231,-0.5416606500303491,-0.5421214397987866
0,2064,0,0,0,1,0,0,0,0,0,0,1,0,0.3940693889158944,-1.466395347614013,1.1197863513361714,0.6280414123789154,0.5138340358072541,0.3706144767050589
2,8688,0,0,1,0,0,0,0,0,0,0,0,1,1.9740915983241223,0.19752790567047068,-0.20713581353129898,1.729205551849318,1.704648553162499,1.7469622873060962
2,5508,0,0,0,0,1,0,1,0,0,0,0,0,0.4794759948298527,0.9601593967591938,1.5620937396253283,0.6190888583994814,0.5589406463131344,0.7183233972779528
1,6078,1,0,0,0,0,0,0,0,1,0,0,0,1.1413771906630295,0.8908292612056726,2.004401127914485,1.0488114494123217,1.0280493955742918,1.1674474196846065
2,5832,0,0,0,0,1,1,0,0,0,0,0,0,0.4581243433513631,0.5441785834380717,1.5620937396253283,0.5474684265640081,0.6040472568190155,0.6458840388252662
4,8545,0,0,1,0,0,0,0,0,1,0,0,0,0.8638057214426648,0.4748484478845505,-0.20713581353129898,0.9413808016591116,0.9649001408660589,1.0225687027792347
1,2216,0,0,0,1,0,0,0,0,1,0,0,0,-0.09701859508936561,-0.49577344986473126,0.23517157475785783,0.15355605146890525,0.18906644016491514,0.1098327862753885
1,17554,0,0,0,1,0,0,0,0,0,1,0,0,2.9776192178131313,-0.010462500990087926,0.23517157475785783,2.3737894383685783,2.300055811840121,2.3264771549275847
1,4647,0,0,0,1,0,0,0,0,1,0,0,0,0.7143441610932376,-0.1491227720971303,0.6774789630470146,0.896618031761941,0.8656655977531224,0.8632021141833246
4,2964,1,0,0,0,0,0,1,0,0,0,0,0,-0.20377685248181351,1.9307812945084757,-0.20713581353129898,-0.12397312189355428,-0.16276512178095315,0.08085704289431402
3,781,0,0,1,0,0,1,0,0,0,0,0,0,-0.9937879571859273,0.12819777011694952,-1.9763653666879262,-1.1356117215696147,-1.1190252645056191,-1.1071484357297388
3,2673,0,0,0,1,0,0,1,0,0,0,0,0,-0.20377685248181351,-0.5651035854182525,0.6774789630470146,-0.04340013607864692,-0.01842396816213548,-0.09299741739213228
2,5759,0,0,1,0,0,0,0,0,1,0,0,0,0.7143441610932376,0.05886763456342833,-1.0917505901096125,0.8787129238030722,0.9197935303601786,0.9066657292549366
2,5599,0,0,1,0,0,0,1,0,0,0,0,0,0.4581243433513631,0.4748484478845505,-0.6494432018204558,0.6280414123789154,0.5950259347178388,0.6748597822063407
1,12071,0,0,0,1,0,0,0,0,0,1,0,0,3.639520413646308,0.6828388545451141,0.6774789630470146,2.6155083958133005,2.597759441178932,2.717649690572091
1,4271,0,0,0,1,0,0,0,0,0,0,1,0,0.7143441610932376,-1.2584049409534543,-0.20713581353129898,0.9592859096179795,0.9288148524613545,0.7617870123495636
3,3448,0,0,1,0,0,1,0,0,0,0,0,0,-0.20377685248181351,0.6828388545451141,-0.20713581353129898,-0.07025779801694884,-0.0545092565668399,0.02290555613216503
5,1026,0,1,0,0,0,0,1,0,0,0,0,0,-1.057842911621396,-1.3277350765069755,2.8890159044927985,-1.2430423693228247,-1.299451706529141,-1.3824179978499462
3,866,0,0,0,0,1,0,1,0,0,0,0,0,-0.8870296997934796,-0.8424241276323322,2.004401127914485,-0.9655131959603652,-0.8934922119762166,-1.0057333338959784
2,11303,0,1,0,0,0,0,1,0,0,0,0,0,1.5684102202328205,1.2374799389732736,0.23517157475785783,1.3979610546102539,1.461072856430744,1.6165714420912614
4,3116,0,1,0,0,0,0,0,1,0,0,0,0,0.009739662303082316,1.0988196678662312,-1.0917505901096125,0.12669838953060256,0.1710237959625625,0.2836872465618354
1,2431,0,0,1,0,0,0,1,0,0,0,0,0,-0.13972189804634477,-0.28778304320417264,-1.5340579783987693,0.06403051167456314,0.1349385075578581,0.06636917120377708
